Frequency,S11_Magnitude,S11_Phase,S11_VSWR
74788888,-0.686667135,12.6396611,25.31186499
74897777,-0.696252224,9.396073985,24.96376959
75006666,-0.708083433,6.176995925,24.54710565
75115555,-0.720160843,2.962615168,24.13589954
75224444,-0.734590806,-0.25445769,23.66233326
75333333,-0.749339187,-3.458172499,23.19717507
75442222,-0.765959325,-6.697834062,22.69446281
75551111,-0.785311895,-9.946940425,22.13593277
75660000,-0.807234615,-13.21161223,21.53559908
75768888,-0.830553127,-16.51598042,20.93185021
75877777,-0.857689759,-19.86357627,20.27060748
75986666,-0.887747262,-23.27210822,19.58541528
76095555,-0.920701477,-26.73287746,18.88564573
76204444,-0.95931618,-30.28378145,18.12690615
76313333,-1.005719332,-33.92661081,17.29228296
76422222,-1.059958707,-37.69862117,16.40944313
76531111,-1.123930706,-41.60474932,15.47783271
76640000,-1.202764195,-45.69107112,14.46628437
76748888,-1.303287579,-50.00358427,13.35419721
76857777,-1.435489041,-54.59058352,12.12917729
76966666,-1.611536694,-59.50931804,10.81054097
77075555,-1.853984792,-64.84100523,9.405516259
77184444,-2.208144336,-70.70517656,7.909464151
77293333,-2.741511871,-77.12765778,6.389086618
77402222,-3.582662388,-84.00856319,4.917397037
77511111,-4.949294037,-90.618491,3.604409066
77620000,-7.163444797,-94.23791132,2.560979718
77728888,-10.16526536,-86.40766977,1.899676213
77837777,-11.11817359,-60.42204801,1.770197374
77946666,-8.661423391,-44.72620048,2.169155937
78055555,-6.34989449,-44.33279703,2.85653015
78164444,-4.852143675,-49.03482287,3.672851001
78273333,-3.913527901,-54.93999657,4.513745921
78382222,-3.308564921,-60.89846649,5.313880545
78491111,-2.904792954,-66.62644666,6.036018834
78600000,-2.624605332,-72.08131849,6.669100817
78708888,-2.426143166,-77.26568389,7.206737839
78817777,-2.282117454,-82.23995075,7.655871438
78926666,-2.174073278,-87.07065593,8.032102587
79035555,-2.092267331,-91.73644847,8.342956882
79144444,-2.029147969,-96.31644154,8.600020354
79253333,-1.979208913,-100.7950278,8.815077352
79362222,-1.940563858,-105.2054275,8.989128541
79471111,-1.90737134,-109.5406208,9.144276643
79580000,-1.880435775,-113.8334151,9.274220802
79688888,-1.858617217,-118.0865087,9.382251195
79797777,-1.837923471,-122.2808061,9.487091432
79906666,-1.819270395,-126.451248,9.583644638
80015555,-1.80263528,-130.5742269,9.671444207
80124444,-1.786509736,-134.668992,9.758120655
80233333,-1.771677651,-138.712237,9.839242651
80342222,-1.756291718,-142.721325,9.924846766
80451111,-1.741052872,-146.6878253,10.01112901
80560000,-1.725197692,-150.6002948,10.10252439
80668888,-1.708746907,-154.4858372,10.19915187
80777777,-1.693559635,-158.315829,10.29002973
80886666,-1.676379033,-162.0901976,10.39482664
80995555,-1.660011343,-165.8158586,10.49668904
81104444,-1.643027662,-169.4791427,10.60453707
81213333,-1.62481083,-173.0974843,10.72272938
81322222,-1.606522552,-176.6561842,10.84408941
81431111,-1.588006837,179.8360519,10.96981455
81540000,-1.569187357,176.396759,11.10065129
81648888,-1.550532271,173.0186535,11.23348831
81757777,-1.532307945,169.6897124,11.36638968
81866666,-1.512359086,166.4441888,11.51554887
81975555,-1.493152108,163.2433182,11.66293662
82084444,-1.474408416,160.1089699,11.81048069
82193333,-1.455344886,157.0324402,11.96445023
82302222,-1.436331747,154.0145977,12.1220933
82411111,-1.417743121,151.052743,12.28031377
82520000,-1.39887922,148.167485,12.44518576
82628888,-1.379380249,145.3348834,12.62035843
82737777,-1.361256902,142.5648501,12.78768236
82846666,-1.344370915,139.8421348,12.94765063
82955555,-1.326609899,137.1842062,13.12031169
83064444,-1.308938933,134.5724751,13.2967566
83173333,-1.29226527,132.0040316,13.46767665
83282222,-1.276108879,129.498075,13.63756294
83391111,-1.260529538,127.0360361,13.80551337
83500000,-1.244856485,124.6184739,13.97872338
83608888,-1.229287065,122.2616193,14.15516872
83717777,-1.215116399,119.9228417,14.31969941
83826666,-1.200781406,117.6457755,14.4900957
83935555,-1.187203442,115.3957159,14.65529421
84044444,-1.173820725,113.1874181,14.82186286
84153333,-1.160036369,111.0290896,14.99745469
84262222,-1.147288286,108.8867875,15.16360711
84371111,-1.133882359,106.7806565,15.3423697
84480000,-1.121230205,104.701851,15.51500762
84588888,-1.110977789,102.6446464,15.65778943
84697777,-1.100140925,100.6169325,15.81160773
84806666,-1.090642984,98.60696865,15.94893833
84915555,-1.07985828,96.62067874,16.10780701
85024444,-1.069214543,94.63960754,16.26774551
85133333,-1.062035339,92.6768894,16.3774368
85242222,-1.053502883,90.72066782,16.50975116
85351111,-1.046788368,88.75779136,16.61539286
85460000,-1.040656192,86.82219339,16.7130649
85568888,-1.033957598,84.87542534,16.82108432
85677777,-1.029538236,82.92251459,16.89312007
85786666,-1.024744806,80.95514886,16.97195642
85895555,-1.021250875,78.99291035,17.02988707
86004444,-1.018440428,77.01182689,17.0767741
86113333,-1.016862554,74.99337364,17.10321171
86222222,-1.017090285,72.95344217,17.09939095
86331111,-1.018663536,70.87123007,17.0730425
86440000,-1.021224442,68.73713387,17.03032686
86548888,-1.026347528,66.55990208,16.9455148
86657777,-1.031981324,64.32429679,16.85322131
86766666,-1.041599128,61.9964287,16.69797109
86875555,-1.052018327,59.58010453,16.53299192
86984444,-1.064875172,57.06166562,16.33386986
87093333,-1.07851935,54.4271923,16.12775268
87202222,-1.096969169,51.62653597,15.85720329
87311111,-1.113483029,48.66019446,15.62265675
87420000,-1.12622752,45.48044291,15.44635542
87528888,-1.129485486,41.9918045,15.40192566
87637777,-1.110721769,38.1006901,15.66138872
87746666,-1.051988783,33.44855293,16.5334551
87855555,-0.98678824,27.26709268,17.62329454
87964444,-1.140677746,19.12057534,15.25123009
88073333,-1.64578371,10.90998056,10.58688414
88182222,-2.223332117,3.287375394,7.8560135
88291111,-2.78047692,-5.099635224,6.301031112
88400000,-3.386804428,-15.19908346,5.19407637
88508888,-4.098388567,-27.61574183,4.317035746
88617777,-4.943187171,-43.01294146,3.608629993
88726666,-5.874378864,-62.10683107,3.069080023
88835555,-6.710688558,-85.35828273,2.716176162
88944444,-7.144312824,-111.8121072,2.567118874
89053333,-6.9536956,-138.5492621,2.630233274
89162222,-6.282112317,-162.3690602,2.884781253
89271111,-5.432631679,178.0180142,3.301242025
89380000,-4.624354051,162.2662265,3.844901741
89488888,-3.936112189,149.5896855,4.488705714
89597777,-3.379979736,139.2187055,5.204303146
89706666,-2.936359387,130.6340752,5.972330832
89815555,-2.584282278,123.4098125,6.771605215
89924444,-2.301567454,117.2471816,7.591915034
90033333,-2.074151252,111.9148781,8.415129113
90142222,-1.889027872,107.2477826,9.232366198
90251111,-1.736107141,103.1381641,10.03945837
90360000,-1.608672796,99.46323898,10.82967695
90468888,-1.502256885,96.15964837,11.59259868
90577777,-1.411285056,93.16332576,12.33626052
90686666,-1.334084332,90.42773892,13.04708874
90795555,-1.265752241,87.90911978,13.74874942
90904444,-1.206481293,85.58414108,14.42185693
91013333,-1.155140997,83.42123105,15.06082425
91122222,-1.110761111,81.39524777,15.66083551
91231111,-1.068793444,79.49396106,16.27413876
91340000,-1.030297196,77.69641146,16.88070499
91448888,-0.995279664,76.00648709,17.47326227
91557777,-0.966078614,74.39227507,18.00027849
91666666,-0.93780918,72.85093369,18.54178029
91775555,-0.912106822,71.38035209,19.06327125
91884444,-0.888593049,69.97190382,19.56680576
91993333,-0.86671564,68.61336503,20.05985608
92102222,-0.846486785,67.30204441,20.53844966
92211111,-0.829434645,66.03007937,20.9600336
92320000,-0.80978561,64.80832949,21.46785514
92428888,-0.795488609,63.62904084,21.85313496
92537777,-0.782059502,62.48474816,22.22786563
92646666,-0.76761585,61.37330477,22.64555136
92755555,-0.754784472,60.28392568,23.0300305
92864444,-0.741928629,59.22117199,23.42858818
92973333,-0.730598373,58.1861823,23.79148501
93082222,-0.719511809,57.16317403,24.15764636
93191111,-0.710248264,56.17470993,24.4723692
93300000,-0.707835455,55.22137116,24.5556958
93408888,-0.690867791,54.25938877,25.15812292
93517777,-0.682777647,53.32730632,25.45590601
93626666,-0.675533956,52.40829287,25.72858802
93735555,-0.668336181,51.51257282,26.00539934
93844444,-0.660074958,50.61746979,26.33055315
93953333,-0.65197198,49.75490868,26.65748732
94062222,-0.643981885,48.89830479,26.98792705
94171111,-0.633803586,48.06372685,27.42093453
94280000,-0.619671089,47.22676239,28.04576022
94388888,-0.600018982,46.36166088,28.96356187
94497777,-0.58349971,45.40381322,29.78289711
94606666,-0.585975519,44.42265421,29.657156
94715555,-0.60145555,43.54169101,28.89443788
94824444,-0.611818512,42.73804366,28.4054191
94933333,-0.618762948,41.96291403,28.08688734
95042222,-0.621647163,41.18464822,27.95668485
95151111,-0.624255404,40.41597622,27.83997714
95260000,-0.626190052,39.65566468,27.75403816
95368888,-0.629008716,38.88801658,27.62977685
95477777,-0.630186569,38.13272082,27.57818048
95586666,-0.631526314,37.37978522,27.51972634
95695555,-0.635362948,36.62139546,27.35369547
95804444,-0.637282062,35.87246011,27.27139597
95913333,-0.640678743,35.12638235,27.12694141
96022222,-0.644275518,34.37735446,26.97563839
96131111,-0.649500419,33.64289385,26.75883274
96240000,-0.654050096,32.89396612,26.572868
96348888,-0.659645772,32.15109171,26.34766815
96457777,-0.667289769,31.41899163,26.04613961
96566666,-0.674407298,30.67514776,25.77152671
96675555,-0.681679211,29.94063128,25.49688268
96784444,-0.691205424,29.20901981,25.14584688
96893333,-0.701244832,28.47194353,24.78622751
97002222,-0.713493021,27.73285496,24.36120027
97111111,-0.726067629,26.9985621,23.93977217
97220000,-0.740240943,26.27104383,23.48193852
97328888,-0.756507814,25.54251563,22.97763363
97437777,-0.774604399,24.81864905,22.44150812
97546666,-0.794237384,24.08724843,21.88751388
97655555,-0.815618549,23.37131895,21.31454963
97764444,-0.840119633,22.66510743,20.69386256
97873333,-0.867248996,21.95539448,20.04753976
97982222,-0.897359654,21.27098782,19.3759858
98091111,-0.931009906,20.60176291,18.67693128
98200000,-0.967988174,19.96376678,17.96484234
98308888,-1.00605123,19.3440921,17.28659093
98417777,-1.046823765,18.76721286,16.61483238
98526666,-1.090718152,18.24967077,15.94784209
98635555,-1.134077558,17.7786615,15.33973644
98744444,-1.173664259,17.37859144,14.82383281
98853333,-1.206451701,17.05325046,14.42220954
98962222,-1.229679492,16.80321783,14.15066642
99071111,-1.23725067,16.59581321,14.06436292
99180000,-1.227736229,16.40964541,14.17298955
99288888,-1.197557462,16.20297057,14.52898066
99397777,-1.14858263,15.92670068,15.14656877
99506666,-1.085944425,15.55188276,16.01776404
99615555,-1.013746985,15.04146316,17.15565565
99724444,-0.940007891,14.41016173,18.49849466
99833333,-0.868467354,13.66020236,20.01946211
99942222,-0.800788061,12.80036228,21.70871801
100051111,-0.742112531,11.87873228,23.42278942
100160000,-0.689564155,10.88023741,25.20563485
100268888,-0.645530179,9.843127866,26.92325626
100377777,-0.609239891,8.756526418,28.52554651
100486666,-0.578636385,7.654521999,30.03302912
100595555,-0.552399773,6.518139571,31.45843814
100704444,-0.531971052,5.354732663,32.66570426
100813333,-0.514371247,4.16190933,33.78271211
100922222,-0.500325533,2.960366796,34.73055275
101031111,-0.48975888,1.727298736,35.47946201
101140000,-0.481466738,0.446776939,36.09019213
101248888,-0.475152316,-0.858125367,36.56956012
101357777,-0.471066155,-2.206710981,36.88661735
101466666,-0.467306016,-3.595487337,37.18327759
101575555,-0.466582966,-5.038518682,37.24087167
101684444,-0.466206845,-6.541597833,37.27090199
101793333,-0.467725787,-8.106393011,37.1499227
101902222,-0.471578616,-9.739473336,36.84655258
102011111,-0.475192132,-11.45423395,36.56649747
102120000,-0.480735714,-13.26908118,36.14504408
102228888,-0.488159395,-15.17864389,35.59565128
102337777,-0.497297417,-17.20689605,34.94191556
102446666,-0.510487921,-19.37471771,34.03955053
102555555,-0.523823465,-21.6892518,33.17347389
102664444,-0.540551714,-24.17188241,32.14749891
102773333,-0.561046041,-26.85488329,30.97396205
102882222,-0.584454403,-29.76541373,29.73428403
102991111,-0.614485086,-32.93203834,28.28225513
103100000,-0.648740795,-36.39976099,26.79013605
103208888,-0.691297331,-40.22089716,25.14250732
103317777,-0.742614156,-44.43463331,23.4069869
103426666,-0.804626652,-49.12979249,21.60530026
103535555,-0.880696976,-54.39942186,19.74193179
103644444,-0.972152979,-60.31213513,17.88803849
103753333,-1.083786418,-66.99432368,16.04957534
103862222,-1.218126499,-74.58162788,14.28442944
103971111,-1.379017314,-83.20265814,12.62366599
104080000,-1.567760622,-93.00906739,11.11069868
104188888,-1.782386307,-104.1316917,9.780537199
104297777,-2.014564796,-116.6657268,8.66171412
104406666,-2.24919816,-130.5780114,7.766653183
104515555,-2.459906769,-145.6931414,7.10910476
104624444,-2.61785035,-161.6648286,6.68605068
104733333,-2.696510079,-177.9475916,6.493977708
104842222,-2.690195638,166.0696126,6.508978572
104951111,-2.60707672,150.9339318,6.71326743
105060000,-2.468460687,137.0383375,7.084796517
105168888,-2.29991789,124.5405815,7.597296983
105277777,-2.124287702,113.4432058,8.218416811
105386666,-1.952823223,103.651026,8.933165117
105495555,-1.801136116,95.01844465,9.679436694
105604444,-1.672028747,87.38688623,10.42170495
105713333,-1.575614145,80.68156966,11.0556186
105822222,-1.510572394,74.81253005,11.52910083
105931111,-1.457966072,69.74111021,11.9430405
106040000,-1.400453411,65.33399166,12.43125698
106148888,-1.334913891,61.3980271,13.03901265
106257777,-1.268113506,57.80067706,13.7232393
106366666,-1.204216839,54.50013328,14.4488894
106475555,-1.146460648,51.47286726,15.17452207
106584444,-1.095578713,48.64932094,15.87727512
106693333,-1.050472871,46.02211128,16.55725593
106802222,-1.008529717,43.59354907,17.24420366
106911111,-0.972350092,41.31478415,17.88441982
107020000,-0.93923114,39.17299357,18.51376324
107128888,-0.910276981,37.15440687,19.10152202
107237777,-0.884205122,35.24903964,19.66373859
107346666,-0.859559756,33.44537838,20.22657985
107455555,-0.839011743,31.72145187,20.72114567
107564444,-0.818890415,30.06982134,21.22951291
107673333,-0.80098506,28.5023231,21.70338639
107782222,-0.785475396,26.98639177,22.13133135
107891111,-0.770705526,25.53134192,22.55488607
108000000,-0.757060658,24.11928992,22.96087538
108108888,-0.743957483,22.76964161,23.36477356
108217777,-0.733069703,21.44739661,23.71137364
108326666,-0.72181254,20.15762475,24.08073353
108435555,-0.712018271,18.90694656,24.41160115
108544444,-0.703964211,17.67730971,24.69058367
108653333,-0.694823434,16.47009178,25.0150486
108762222,-0.687888162,15.28607015,25.26698227
108871111,-0.680508245,14.12006686,25.54071078
108980000,-0.673430172,12.96776228,25.80888285
109088888,-0.668159496,11.8297701,26.01226933
109197777,-0.661892228,10.69992423,26.25833047
109306666,-0.656737482,9.577505923,26.46423406
109415555,-0.651999512,8.46793588,26.65636271
109524444,-0.647678106,7.352082133,26.83405163
109633333,-0.644143558,6.241916306,26.98115961
109742222,-0.639079342,5.135091992,27.19476961
109851111,-0.636187258,4.016609038,27.3182848
109960000,-0.633086089,2.900302541,27.451984
110068888,-0.629899806,1.771327231,27.59072444
110177777,-0.62786038,0.621455935,27.68026673
110286666,-0.625177585,-0.531867273,27.79894657
110395555,-0.623559014,-1.700015498,27.87104207
110504444,-0.622062942,-2.889072274,27.93801493
110613333,-0.61991653,-4.087618188,28.0346656
110722222,-0.618613121,-5.318246758,28.09368416
110831111,-0.618032802,-6.583625042,28.12004122
110940000,-0.617166513,-7.865197824,28.15947882
111048888,-0.616709124,-9.190055662,28.18034605
111157777,-0.616147409,-10.55135128,28.20601528
111266666,-0.615942433,-11.95767605,28.21539392
111375555,-0.615957149,-13.41739382,28.21472041
111484444,-0.616606016,-14.93420566,28.18505437
111593333,-0.61715912,-16.52366984,28.15981585
111702222,-0.617566388,-18.1883326,28.14126087
111811111,-0.620264114,-19.93316908,28.01896883
111920000,-0.622435376,-21.79494796,27.92131252
112028888,-0.627078584,-23.76156375,27.71474642
112137777,-0.635829466,-25.87829773,27.33364354
112246666,-0.651359943,-28.15467197,26.68251201
112355555,-0.678893869,-30.60598979,25.6013833
112464444,-0.730025126,-33.169708,23.81014509
112573333,-0.786196274,-35.67350116,22.11106635
112682222,-0.788284881,-38.29595103,22.05256182
112791111,-0.757695728,-41.60947734,22.94165486
112900000,-0.757304344,-45.67222381,22.95349638
113008888,-0.815011542,-50.42611426,21.33040104
113117777,-0.956643292,-55.93351006,18.17745054
113226666,-1.227800463,-62.23428956,14.17225053
113335555,-1.711306114,-69.21701089,10.18399736
113444444,-2.482580279,-76.2865703,7.045040834
113553333,-3.557109805,-82.32832388,4.951742645
